sourceId,referenceTimestamp,value,unit,lon,lat
SN26990,2025-01-26 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN31080,2025-01-27 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN24600,2025-01-27 06:00:00+00:00,0.0,mm,9.5958,60.137
SN22730,2025-01-27 06:00:00+00:00,0.3,mm,9.7238,60.6197
SN31410,2025-01-27 06:00:00+00:00,0.0,mm,8.6663,59.88
SN26670,2025-01-27 06:00:00+00:00,3.0,mm,9.9534,59.62515
SN22840,2025-01-27 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN30380,2025-01-27 06:00:00+00:00,1.9,mm,9.5337,59.4558
SN29600,2025-01-27 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN27301,2025-01-27 06:00:00+00:00,0.1,mm,10.2501,59.3562
SN32350,2025-01-27 06:00:00+00:00,2.0,mm,8.3752026,59.6467898
SN30530,2025-01-27 06:00:00+00:00,1.7,mm,9.2643,59.5688
SN31900,2025-01-27 06:00:00+00:00,0.8,mm,8.8083264,59.7464781
SN19930,2025-01-27 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN25320,2025-01-27 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN23560,2025-01-27 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN24960,2025-01-27 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN25100,2025-01-27 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN13060,2025-01-27 06:00:00+00:00,0.2,mm,10.1732,61.2732
SN31850,2025-01-27 06:00:00+00:00,1.1,mm,8.7124579,59.6047213
SN23720,2025-01-27 06:00:00+00:00,0.0,mm,8.569,61.124
SN29350,2025-01-27 18:00:00+00:00,5.2,mm,8.7057,60.255
SN26790,2025-01-27 18:00:00+00:00,5.5,mm,10.0275,59.7498
SN23550,2025-01-27 18:00:00+00:00,1.6,mm,8.9225701,61.2509419
SN26765,2025-01-27 18:00:00+00:00,8.2,mm,10.1273764,59.5100536
SN28380,2025-01-27 18:00:00+00:00,7.5,mm,9.6377,59.6247
SN26894,2025-01-27 18:00:00+00:00,8.4,mm,10.1672,59.7413
SN19958,2025-01-27 18:00:00+00:00,4.0,mm,10.2937,59.8953
SN23420,2025-01-27 18:00:00+00:00,0.8,mm,9.224,60.9785
SN28922,2025-01-27 18:00:00+00:00,5.1,mm,9.1468,60.0435
SN26060,2025-01-27 18:00:00+00:00,1.1,mm,9.8948,59.8387
SN27212,2025-01-27 18:00:00+00:00,10.2,mm,10.2087,59.4173
SN26932,2025-01-27 18:00:00+00:00,7.4,mm,10.2168,59.721
SN26802,2025-01-27 18:00:00+00:00,6.8,mm,10.0258,59.7328
SN24890,2025-01-27 18:00:00+00:00,0.6,mm,9.1323323,60.5669244
SN26898,2025-01-27 18:00:00+00:00,5.6,mm,10.1382,59.7538
SN30860,2025-01-27 18:00:00+00:00,2.7,mm,9.058,59.8861
SN31210,2025-01-27 18:00:00+00:00,0.3,mm,8.2667,60.1
SN26990,2025-01-27 18:00:00+00:00,6.0,mm,10.2150378,59.6193334
SN27010,2025-01-27 18:00:00+00:00,10.1,mm,10.146,59.713
SN24710,2025-01-27 18:00:00+00:00,3.7,mm,9.605,60.383
SN31520,2025-01-27 18:00:00+00:00,2.4,mm,8.314218,59.8356592
SN32060,2025-01-27 18:00:00+00:00,3.4,mm,9.2128,59.3822
SN26630,2025-01-27 18:00:00+00:00,3.5,mm,9.8728,59.7323
SN26840,2025-01-27 18:00:00+00:00,5.1,mm,10.0123,59.7658
SN31250,2025-01-27 18:00:00+00:00,0.5,mm,8.3755,59.9958
SN26864,2025-01-27 18:00:00+00:00,6.7,mm,10.195,59.7497
SN26500,2025-01-27 18:00:00+00:00,3.1,mm,9.9728,59.9202
SN27057,2025-01-27 18:00:00+00:00,6.9,mm,10.2638442,59.5650719
SN26992,2025-01-27 18:00:00+00:00,1.2,mm,10.2291486,59.6269639
SN31500,2025-01-27 18:00:00+00:00,3.5,mm,8.3477,59.8247
SN26852,2025-01-27 18:00:00+00:00,1.6,mm,10.2258,59.7487
SN27073,2025-01-27 18:00:00+00:00,0.9,mm,10.242283,59.4979054
SN26934,2025-01-27 18:00:00+00:00,2.2,mm,10.2688,59.7112
SN20301,2025-01-27 18:00:00+00:00,0.3,mm,10.2478,60.1665
SN26594,2025-01-27 18:00:00+00:00,8.7,mm,10.1973,59.7327
SN27040,2025-01-27 18:00:00+00:00,6.0,mm,10.2095741,59.5975
SN26900,2025-01-27 18:00:00+00:00,4.9,mm,10.1206179,59.7538274
SN23500,2025-01-27 18:00:00+00:00,2.2,mm,9.063,61.122
SN23800,2025-01-27 18:00:00+00:00,3.6,mm,8.3807,61.1973
SN31550,2025-01-27 18:00:00+00:00,2.4,mm,8.3265,59.8295
SN30875,2025-01-27 18:00:00+00:00,2.5,mm,8.9865101,59.8104756
SN32220,2025-01-27 18:00:00+00:00,6.8,mm,8.9837,59.5022
SN27015,2025-01-27 18:00:00+00:00,4.5,mm,10.1458,59.7192
SN26862,2025-01-27 18:00:00+00:00,5.7,mm,10.2118,59.744
SN30810,2025-01-27 18:00:00+00:00,4.0,mm,9.02453,59.723778
SN26590,2025-01-27 18:00:00+00:00,6.6,mm,10.2312,59.7445
SN21680,2025-01-27 18:00:00+00:00,2.1,mm,10.0358,60.9345
SN27214,2025-01-27 18:00:00+00:00,10.8,mm,10.2799816,59.4109629
SN26580,2025-01-27 18:00:00+00:00,9.0,mm,10.2142049,59.7310381
SN27316,2025-01-27 18:00:00+00:00,9.8,mm,10.2692,59.371
SN26872,2025-01-27 18:00:00+00:00,5.7,mm,10.1705,59.7523
SN27301,2025-01-28 06:00:00+00:00,15.8,mm,10.2501,59.3562
SN31850,2025-01-28 06:00:00+00:00,8.2,mm,8.7124579,59.6047213
SN25320,2025-01-28 06:00:00+00:00,3.6,mm,8.5609,60.6391
SN30380,2025-01-28 06:00:00+00:00,2.0988697543550203,mm,9.5337,59.4558
SN19930,2025-01-28 06:00:00+00:00,11.0,mm,10.0563,59.86835
SN23720,2025-01-28 06:00:00+00:00,2.8,mm,8.569,61.124
SN24600,2025-01-28 06:00:00+00:00,6.7,mm,9.5958,60.137
SN23560,2025-01-28 06:00:00+00:00,3.1,mm,8.8557,61.2433
SN13060,2025-01-28 06:00:00+00:00,7.0,mm,10.1732,61.2732
SN26670,2025-01-28 06:00:00+00:00,0.2,mm,9.9534,59.62515
SN25100,2025-01-28 06:00:00+00:00,3.1,mm,8.5285,60.8703
SN29600,2025-01-28 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN31080,2025-01-28 06:00:00+00:00,3.1,mm,8.7011124,60.1284309
SN22840,2025-01-28 06:00:00+00:00,7.8,mm,9.4905,60.8346
SN31410,2025-01-28 06:00:00+00:00,3.5,mm,8.6663,59.88
SN32350,2025-01-28 06:00:00+00:00,8.0,mm,8.3752026,59.6467898
SN31900,2025-01-28 06:00:00+00:00,7.6,mm,8.8083264,59.7464781
SN22730,2025-01-28 06:00:00+00:00,5.5,mm,9.7238,60.6197
SN30530,2025-01-28 06:00:00+00:00,9.2,mm,9.2643,59.5688
SN24960,2025-01-28 06:00:00+00:00,2.9,mm,8.9478,60.7188
SN28922,2025-01-28 18:00:00+00:00,2.6,mm,9.1468,60.0435
SN26990,2025-01-28 18:00:00+00:00,11.4,mm,10.2150378,59.6193334
SN24710,2025-01-28 18:00:00+00:00,2.1,mm,9.605,60.383
SN21680,2025-01-28 18:00:00+00:00,3.1,mm,10.0358,60.9345
SN30810,2025-01-28 18:00:00+00:00,4.4,mm,9.02453,59.723778
SN26992,2025-01-28 18:00:00+00:00,12.1,mm,10.2291486,59.6269639
SN30860,2025-01-28 18:00:00+00:00,2.4,mm,9.058,59.8861
SN26765,2025-01-28 18:00:00+00:00,11.0,mm,10.1273764,59.5100536
SN27010,2025-01-28 18:00:00+00:00,10.0,mm,10.146,59.713
SN20301,2025-01-28 18:00:00+00:00,3.7,mm,10.2478,60.1665
SN26872,2025-01-28 18:00:00+00:00,7.0,mm,10.1705,59.7523
SN26802,2025-01-28 18:00:00+00:00,7.0,mm,10.0258,59.7328
SN26790,2025-01-28 18:00:00+00:00,7.0,mm,10.0275,59.7498
SN26060,2025-01-28 18:00:00+00:00,4.3,mm,9.8948,59.8387
SN31210,2025-01-28 18:00:00+00:00,0.2,mm,8.2667,60.1
SN23500,2025-01-28 18:00:00+00:00,1.4,mm,9.063,61.122
SN24890,2025-01-28 18:00:00+00:00,2.7,mm,9.1323323,60.5669244
SN26900,2025-01-28 18:00:00+00:00,8.9,mm,10.1206179,59.7538274
SN26590,2025-01-28 18:00:00+00:00,8.0,mm,10.2312,59.7445
SN30875,2025-01-28 18:00:00+00:00,4.3,mm,8.9865101,59.8104756
SN27212,2025-01-28 18:00:00+00:00,12.4,mm,10.2087,59.4173
SN27015,2025-01-28 18:00:00+00:00,8.1,mm,10.1458,59.7192
SN29350,2025-01-28 18:00:00+00:00,1.3,mm,8.7057,60.255
SN26862,2025-01-28 18:00:00+00:00,6.3,mm,10.2118,59.744
SN27214,2025-01-28 18:00:00+00:00,15.3,mm,10.2799816,59.4109629
SN31550,2025-01-28 18:00:00+00:00,1.7,mm,8.3265,59.8295
SN23800,2025-01-28 18:00:00+00:00,3.3,mm,8.3807,61.1973
SN26580,2025-01-28 18:00:00+00:00,3.5,mm,10.2142049,59.7310381
SN27316,2025-01-28 18:00:00+00:00,13.7,mm,10.2692,59.371
SN32220,2025-01-28 18:00:00+00:00,5.9,mm,8.9837,59.5022
SN26932,2025-01-28 18:00:00+00:00,7.2,mm,10.2168,59.721
SN26898,2025-01-28 18:00:00+00:00,7.9,mm,10.1382,59.7538
SN32060,2025-01-28 18:00:00+00:00,7.7,mm,9.2128,59.3822
SN31520,2025-01-28 18:00:00+00:00,2.1,mm,8.314218,59.8356592
SN26864,2025-01-28 18:00:00+00:00,7.0,mm,10.195,59.7497
SN26630,2025-01-28 18:00:00+00:00,8.5,mm,9.8728,59.7323
SN26500,2025-01-28 18:00:00+00:00,11.0,mm,9.9728,59.9202
SN31250,2025-01-28 18:00:00+00:00,1.1,mm,8.3755,59.9958
SN26852,2025-01-28 18:00:00+00:00,9.0,mm,10.2258,59.7487
SN31500,2025-01-28 18:00:00+00:00,1.4,mm,8.3477,59.8247
SN27057,2025-01-28 18:00:00+00:00,8.9,mm,10.2638442,59.5650719
SN26840,2025-01-28 18:00:00+00:00,5.3,mm,10.0123,59.7658
SN27073,2025-01-28 18:00:00+00:00,15.5,mm,10.242283,59.4979054
SN26934,2025-01-28 18:00:00+00:00,12.9,mm,10.2688,59.7112
SN23550,2025-01-28 18:00:00+00:00,1.3,mm,8.9225701,61.2509419
SN26594,2025-01-28 18:00:00+00:00,7.5,mm,10.1973,59.7327
SN28380,2025-01-28 18:00:00+00:00,12.5,mm,9.6377,59.6247
SN19958,2025-01-28 18:00:00+00:00,5.8,mm,10.2937,59.8953
SN26894,2025-01-28 18:00:00+00:00,3.6,mm,10.1672,59.7413
SN23420,2025-01-28 18:00:00+00:00,2.6,mm,9.224,60.9785
SN27040,2025-01-28 18:00:00+00:00,6.0,mm,10.2095741,59.5975
SN24600,2025-01-29 06:00:00+00:00,3.1,mm,9.5958,60.137
SN13060,2025-01-29 06:00:00+00:00,1.2,mm,10.1732,61.2732
SN32350,2025-01-29 06:00:00+00:00,2.4,mm,8.3752026,59.6467898
SN19930,2025-01-29 06:00:00+00:00,9.0,mm,10.0563,59.86835
SN30530,2025-01-29 06:00:00+00:00,6.0,mm,9.2643,59.5688
SN31900,2025-01-29 06:00:00+00:00,3.6,mm,8.8083264,59.7464781
SN31850,2025-01-29 06:00:00+00:00,4.5,mm,8.7124579,59.6047213
SN30380,2025-01-29 06:00:00+00:00,8.4,mm,9.5337,59.4558
SN22730,2025-01-29 06:00:00+00:00,1.9,mm,9.7238,60.6197
SN27301,2025-01-29 06:00:00+00:00,10.9,mm,10.2501,59.3562
SN31080,2025-01-29 06:00:00+00:00,1.7,mm,8.7011124,60.1284309
SN31410,2025-01-29 06:00:00+00:00,1.6,mm,8.6663,59.88
SN26670,2025-01-29 06:00:00+00:00,12.0,mm,9.9534,59.62515
SN22840,2025-01-29 06:00:00+00:00,1.5,mm,9.4905,60.8346
SN23720,2025-01-29 06:00:00+00:00,0.0,mm,8.569,61.124
SN25100,2025-01-29 06:00:00+00:00,0.5,mm,8.5285,60.8703
SN24960,2025-01-29 06:00:00+00:00,0.1,mm,8.9478,60.7188
SN25320,2025-01-29 06:00:00+00:00,0.6,mm,8.5609,60.6391
SN23560,2025-01-29 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN29600,2025-01-29 06:00:00+00:00,0.9,mm,8.7511,60.4629
SN27212,2025-01-29 18:00:00+00:00,0.4,mm,10.2087,59.4173
SN31210,2025-01-29 18:00:00+00:00,0.2,mm,8.2667,60.1
SN26864,2025-01-29 18:00:00+00:00,2.6,mm,10.195,59.7497
SN26862,2025-01-29 18:00:00+00:00,1.9,mm,10.2118,59.744
SN26900,2025-01-29 18:00:00+00:00,2.9,mm,10.1206179,59.7538274
SN23420,2025-01-29 18:00:00+00:00,0.5,mm,9.224,60.9785
SN26872,2025-01-29 18:00:00+00:00,2.8,mm,10.1705,59.7523
SN32060,2025-01-29 18:00:00+00:00,3.2,mm,9.2128,59.3822
SN26594,2025-01-29 18:00:00+00:00,3.0,mm,10.1973,59.7327
SN19958,2025-01-29 18:00:00+00:00,1.5,mm,10.2937,59.8953
SN28922,2025-01-29 18:00:00+00:00,3.7,mm,9.1468,60.0435
SN26932,2025-01-29 18:00:00+00:00,3.4,mm,10.2168,59.721
SN30860,2025-01-29 18:00:00+00:00,1.3,mm,9.058,59.8861
SN27214,2025-01-29 18:00:00+00:00,0.6,mm,10.2799816,59.4109629
SN29350,2025-01-29 18:00:00+00:00,4.3,mm,8.7057,60.255
SN27316,2025-01-29 18:00:00+00:00,1.0,mm,10.2692,59.371
SN26500,2025-01-29 18:00:00+00:00,2.2,mm,9.9728,59.9202
SN26894,2025-01-29 18:00:00+00:00,3.7,mm,10.1672,59.7413
SN32220,2025-01-29 18:00:00+00:00,5.6,mm,8.9837,59.5022
SN26060,2025-01-29 18:00:00+00:00,0.5,mm,9.8948,59.8387
SN26898,2025-01-29 18:00:00+00:00,3.5,mm,10.1382,59.7538
SN24890,2025-01-29 18:00:00+00:00,0.4,mm,9.1323323,60.5669244
SN26590,2025-01-29 18:00:00+00:00,2.8,mm,10.2312,59.7445
SN27073,2025-01-29 18:00:00+00:00,2.6,mm,10.242283,59.4979054
SN23550,2025-01-29 18:00:00+00:00,0.5,mm,8.9225701,61.2509419
SN26852,2025-01-29 18:00:00+00:00,2.8,mm,10.2258,59.7487
SN23500,2025-01-29 18:00:00+00:00,0.3,mm,9.063,61.122
SN26580,2025-01-29 18:00:00+00:00,2.7,mm,10.2142049,59.7310381
SN28380,2025-01-29 18:00:00+00:00,3.6,mm,9.6377,59.6247
SN31550,2025-01-29 18:00:00+00:00,2.7,mm,8.3265,59.8295
SN30875,2025-01-29 18:00:00+00:00,1.5,mm,8.9865101,59.8104756
SN23800,2025-01-29 18:00:00+00:00,2.3,mm,8.3807,61.1973
SN26934,2025-01-29 18:00:00+00:00,6.3,mm,10.2688,59.7112
SN27010,2025-01-29 18:00:00+00:00,4.2,mm,10.146,59.713
SN26990,2025-01-29 18:00:00+00:00,7.4,mm,10.2150378,59.6193334
SN27040,2025-01-29 18:00:00+00:00,3.6,mm,10.2095741,59.5975
SN26790,2025-01-29 18:00:00+00:00,0.1,mm,10.0275,59.7498
SN30810,2025-01-29 18:00:00+00:00,1.5,mm,9.02453,59.723778
SN26765,2025-01-29 18:00:00+00:00,2.8,mm,10.1273764,59.5100536
SN26992,2025-01-29 18:00:00+00:00,8.6,mm,10.2291486,59.6269639
SN31520,2025-01-29 18:00:00+00:00,0.3,mm,8.314218,59.8356592
SN24710,2025-01-29 18:00:00+00:00,0.6,mm,9.605,60.383
SN31500,2025-01-29 18:00:00+00:00,1.3,mm,8.3477,59.8247
SN27015,2025-01-29 18:00:00+00:00,5.1,mm,10.1458,59.7192
SN26802,2025-01-29 18:00:00+00:00,0.1,mm,10.0258,59.7328
SN31250,2025-01-29 18:00:00+00:00,0.5,mm,8.3755,59.9958
SN27057,2025-01-29 18:00:00+00:00,3.5,mm,10.2638442,59.5650719
SN26630,2025-01-29 18:00:00+00:00,2.8,mm,9.8728,59.7323
SN26840,2025-01-29 18:00:00+00:00,4.3,mm,10.0123,59.7658
SN21680,2025-01-29 18:00:00+00:00,1.9,mm,10.0358,60.9345
SN20301,2025-01-29 18:00:00+00:00,1.0,mm,10.2478,60.1665
SN27301,2025-01-30 06:00:00+00:00,0.0,mm,10.2501,59.3562
SN32350,2025-01-30 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN24600,2025-01-30 06:00:00+00:00,0.0,mm,9.5958,60.137
SN31900,2025-01-30 06:00:00+00:00,0.1,mm,8.8083264,59.7464781
SN19930,2025-01-30 06:00:00+00:00,0.5,mm,10.0563,59.86835
SN25320,2025-01-30 06:00:00+00:00,1.1,mm,8.5609,60.6391
SN31080,2025-01-30 06:00:00+00:00,0.4,mm,8.7011124,60.1284309
SN23720,2025-01-30 06:00:00+00:00,0.5,mm,8.569,61.124
SN22730,2025-01-30 06:00:00+00:00,0.3,mm,9.7238,60.6197
SN31850,2025-01-30 06:00:00+00:00,0.0,mm,8.7124579,59.6047213
SN30530,2025-01-30 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN31410,2025-01-30 06:00:00+00:00,0.0,mm,8.6663,59.88
SN22840,2025-01-30 06:00:00+00:00,0.5,mm,9.4905,60.8346
SN24960,2025-01-30 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN30380,2025-01-30 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN29600,2025-01-30 06:00:00+00:00,0.1,mm,8.7511,60.4629
SN26670,2025-01-30 06:00:00+00:00,8.0,mm,9.9534,59.62515
SN25100,2025-01-30 06:00:00+00:00,0.7,mm,8.5285,60.8703
SN26590,2025-01-30 06:00:00+00:00,0.0,mm,10.2312,59.7445
SN23560,2025-01-30 06:00:00+00:00,0.1,mm,8.8557,61.2433
SN13060,2025-01-30 06:00:00+00:00,0.1,mm,10.1732,61.2732
SN28922,2025-01-30 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN24890,2025-01-30 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN23550,2025-01-30 18:00:00+00:00,0.0,mm,8.9225701,61.2509419
SN32060,2025-01-30 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN26802,2025-01-30 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN26864,2025-01-30 18:00:00+00:00,0.0,mm,10.195,59.7497
SN31500,2025-01-30 18:00:00+00:00,1.0,mm,8.3477,59.8247
SN26872,2025-01-30 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN30860,2025-01-30 18:00:00+00:00,0.1,mm,9.058,59.8861
SN28380,2025-01-30 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN24710,2025-01-30 18:00:00+00:00,0.0,mm,9.605,60.383
SN26790,2025-01-30 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN26934,2025-01-30 18:00:00+00:00,0.1,mm,10.2688,59.7112
SN26894,2025-01-30 18:00:00+00:00,0.0,mm,10.1672,59.7413
SN27040,2025-01-30 18:00:00+00:00,1.6,mm,10.2095741,59.5975
SN26630,2025-01-30 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN27212,2025-01-30 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN27010,2025-01-30 18:00:00+00:00,0.1,mm,10.146,59.713
SN31520,2025-01-30 18:00:00+00:00,0.3,mm,8.314218,59.8356592
SN26900,2025-01-30 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN31210,2025-01-30 18:00:00+00:00,0.0,mm,8.2667,60.1
SN27214,2025-01-30 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN29350,2025-01-30 18:00:00+00:00,0.3,mm,8.7057,60.255
SN31250,2025-01-30 18:00:00+00:00,0.0,mm,8.3755,59.9958
SN26932,2025-01-30 18:00:00+00:00,0.1,mm,10.2168,59.721
SN27057,2025-01-30 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN26840,2025-01-30 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN19958,2025-01-30 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN26594,2025-01-30 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN27073,2025-01-30 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN23420,2025-01-30 18:00:00+00:00,0.0,mm,9.224,60.9785
SN31550,2025-01-30 18:00:00+00:00,4.2,mm,8.3265,59.8295
SN26580,2025-01-30 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN30810,2025-01-30 18:00:00+00:00,0.0,mm,9.02453,59.723778
SN26060,2025-01-30 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN26862,2025-01-30 18:00:00+00:00,0.0,mm,10.2118,59.744
SN21680,2025-01-30 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN19945,2025-01-30 18:00:00+00:00,0.1,mm,10.2177,59.8628
SN32220,2025-01-30 18:00:00+00:00,0.0,mm,8.9837,59.5022
SN27015,2025-01-30 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN30875,2025-01-30 18:00:00+00:00,0.0,mm,8.9865101,59.8104756
SN27316,2025-01-30 18:00:00+00:00,0.0,mm,10.2692,59.371
SN26992,2025-01-30 18:00:00+00:00,0.0,mm,10.2291486,59.6269639
SN23800,2025-01-30 18:00:00+00:00,0.7,mm,8.3807,61.1973
SN26765,2025-01-30 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN26898,2025-01-30 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN26852,2025-01-30 18:00:00+00:00,0.1,mm,10.2258,59.7487
SN26990,2025-01-30 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN23500,2025-01-30 18:00:00+00:00,0.0,mm,9.063,61.122
SN20301,2025-01-30 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN26500,2025-01-30 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN32350,2025-01-31 06:00:00+00:00,0.0,mm,8.3752026,59.6467898
SN31850,2025-01-31 06:00:00+00:00,0.0,mm,8.7124579,59.6047213
SN24600,2025-01-31 06:00:00+00:00,0.0,mm,9.5958,60.137
SN23720,2025-01-31 06:00:00+00:00,0.0,mm,8.569,61.124
SN23560,2025-01-31 06:00:00+00:00,0.0,mm,8.8557,61.2433
SN31900,2025-01-31 06:00:00+00:00,0.0,mm,8.8083264,59.7464781
SN26670,2025-01-31 06:00:00+00:00,0.0,mm,9.9534,59.62515
SN25320,2025-01-31 06:00:00+00:00,0.0,mm,8.5609,60.6391
SN25100,2025-01-31 06:00:00+00:00,0.0,mm,8.5285,60.8703
SN24960,2025-01-31 06:00:00+00:00,0.0,mm,8.9478,60.7188
SN31080,2025-01-31 06:00:00+00:00,0.0,mm,8.7011124,60.1284309
SN31410,2025-01-31 06:00:00+00:00,0.0,mm,8.6663,59.88
SN19930,2025-01-31 06:00:00+00:00,0.0,mm,10.0563,59.86835
SN13060,2025-01-31 06:00:00+00:00,0.0,mm,10.1732,61.2732
SN30530,2025-01-31 06:00:00+00:00,0.0,mm,9.2643,59.5688
SN30380,2025-01-31 06:00:00+00:00,0.0,mm,9.5337,59.4558
SN22730,2025-01-31 06:00:00+00:00,0.1,mm,9.7238,60.6197
SN22840,2025-01-31 06:00:00+00:00,0.0,mm,9.4905,60.8346
SN29600,2025-01-31 06:00:00+00:00,0.0,mm,8.7511,60.4629
SN27301,2025-01-31 06:00:00+00:00,0.0,mm,10.2501,59.3562
SN23550,2025-01-31 18:00:00+00:00,0.0,mm,8.9225701,61.2509419
SN26580,2025-01-31 18:00:00+00:00,0.0,mm,10.2142049,59.7310381
SN26500,2025-01-31 18:00:00+00:00,0.0,mm,9.9728,59.9202
SN19945,2025-01-31 18:00:00+00:00,0.0,mm,10.2177,59.8628
SN24890,2025-01-31 18:00:00+00:00,0.0,mm,9.1323323,60.5669244
SN23420,2025-01-31 18:00:00+00:00,0.0,mm,9.224,60.9785
SN32220,2025-01-31 18:00:00+00:00,3.6,mm,8.9837,59.5022
SN23800,2025-01-31 18:00:00+00:00,0.8,mm,8.3807,61.1973
SN19958,2025-01-31 18:00:00+00:00,0.0,mm,10.2937,59.8953
SN20301,2025-01-31 18:00:00+00:00,0.0,mm,10.2478,60.1665
SN24710,2025-01-31 18:00:00+00:00,0.0,mm,9.605,60.383
SN21680,2025-01-31 18:00:00+00:00,0.0,mm,10.0358,60.9345
SN26060,2025-01-31 18:00:00+00:00,0.0,mm,9.8948,59.8387
SN23500,2025-01-31 18:00:00+00:00,0.0,mm,9.063,61.122
SN26872,2025-01-31 18:00:00+00:00,0.0,mm,10.1705,59.7523
SN26594,2025-01-31 18:00:00+00:00,0.0,mm,10.1973,59.7327
SN27212,2025-01-31 18:00:00+00:00,0.0,mm,10.2087,59.4173
SN27214,2025-01-31 18:00:00+00:00,0.0,mm,10.2799816,59.4109629
SN27316,2025-01-31 18:00:00+00:00,0.0,mm,10.2692,59.371
SN28380,2025-01-31 18:00:00+00:00,0.0,mm,9.6377,59.6247
SN32060,2025-01-31 18:00:00+00:00,0.0,mm,9.2128,59.3822
SN28922,2025-01-31 18:00:00+00:00,0.0,mm,9.1468,60.0435
SN29350,2025-01-31 18:00:00+00:00,0.0,mm,8.7057,60.255
SN30810,2025-01-31 18:00:00+00:00,0.0,mm,9.02453,59.723778
SN30860,2025-01-31 18:00:00+00:00,0.1,mm,9.058,59.8861
SN30875,2025-01-31 18:00:00+00:00,0.6,mm,8.9865101,59.8104756
SN31210,2025-01-31 18:00:00+00:00,0.0,mm,8.2667,60.1
SN31250,2025-01-31 18:00:00+00:00,0.1,mm,8.3755,59.9958
SN31500,2025-01-31 18:00:00+00:00,0.0,mm,8.3477,59.8247
SN31520,2025-01-31 18:00:00+00:00,0.0,mm,8.314218,59.8356592
SN31550,2025-01-31 18:00:00+00:00,1.4,mm,8.3265,59.8295
SN27073,2025-01-31 18:00:00+00:00,0.0,mm,10.242283,59.4979054
SN26590,2025-01-31 18:00:00+00:00,0.0,mm,10.2312,59.7445
SN27057,2025-01-31 18:00:00+00:00,0.0,mm,10.2638442,59.5650719
SN27015,2025-01-31 18:00:00+00:00,0.0,mm,10.1458,59.7192
SN26630,2025-01-31 18:00:00+00:00,0.0,mm,9.8728,59.7323
SN26765,2025-01-31 18:00:00+00:00,0.0,mm,10.1273764,59.5100536
SN26790,2025-01-31 18:00:00+00:00,0.0,mm,10.0275,59.7498
SN26802,2025-01-31 18:00:00+00:00,0.0,mm,10.0258,59.7328
SN26840,2025-01-31 18:00:00+00:00,0.0,mm,10.0123,59.7658
SN26852,2025-01-31 18:00:00+00:00,0.0,mm,10.2258,59.7487
SN26862,2025-01-31 18:00:00+00:00,0.0,mm,10.2118,59.744
SN26864,2025-01-31 18:00:00+00:00,0.0,mm,10.195,59.7497
SN26898,2025-01-31 18:00:00+00:00,0.0,mm,10.1382,59.7538
SN26900,2025-01-31 18:00:00+00:00,0.0,mm,10.1206179,59.7538274
SN26932,2025-01-31 18:00:00+00:00,0.0,mm,10.2168,59.721
SN26934,2025-01-31 18:00:00+00:00,0.0,mm,10.2688,59.7112
SN26990,2025-01-31 18:00:00+00:00,0.0,mm,10.2150378,59.6193334
SN26992,2025-01-31 18:00:00+00:00,0.0,mm,10.2291486,59.6269639
SN27010,2025-01-31 18:00:00+00:00,0.0,mm,10.146,59.713
