sourceId,referenceTimestamp,datatype,value,unit,lon,lat
SN68125,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-2.3,degC,10.3498,63.4223
SN68110,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-3.4,degC,10.2642,63.4182
SN69020,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-0.2,degC,10.515,63.4268
SN68863,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-2.4,degC,10.4535,63.4107
SN68050,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-1.1,degC,10.4428,63.4428
SN68860,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-2.2,degC,10.4538,63.4107
SN68230,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-3.1,degC,10.4228226,63.3986067
SN69100,2025-01-12 06:00:00+00:00,mean(air_temperature P1D),-4.9,degC,10.9305,63.4597
SN68053,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),4.8,degC,10.453122,63.4427521
SN71385,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),3.0,degC,10.2425,63.6965
SN69035,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),5.4,degC,10.664,63.4262
SN68175,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),2.6,degC,10.4388,63.4078
SN67175,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),6.7,degC,10.2832,63.2583
SN68238,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),4.6,degC,10.3706,63.34835
SN71230,2025-01-13 00:00:00+00:00,mean(air_temperature P1D),2.0,degC,10.73033,63.7905
SN68860,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-2.2,degC,10.4538,63.4107
SN69100,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-1.9,degC,10.9305,63.4597
SN68050,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-0.9,degC,10.4428,63.4428
SN67140,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-3.2,degC,10.2973,63.3403
SN69150,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-1.6,degC,10.8796051,63.488132
SN69655,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-0.1,degC,10.6932,63.5652
SN68230,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-3.1,degC,10.4228226,63.3986067
SN68120,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-3.9,degC,10.3597,63.3628
SN69010,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-4.1,degC,10.648,63.3188
SN68110,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-3.2,degC,10.2642,63.4182
SN68125,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-1.8,degC,10.3498,63.4223
SN71780,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),2.3,degC,10.2237,63.9678
SN68262,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-1.0,degC,10.4657,63.3064
SN69020,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),0.7,degC,10.515,63.4268
SN68863,2025-01-13 06:00:00+00:00,mean(air_temperature P1D),-2.4,degC,10.4535,63.4107
SN68053,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.8,degC,10.453122,63.4427521
SN71230,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),4.1,degC,10.73033,63.7905
SN71385,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.6,degC,10.2425,63.6965
SN69035,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.5,degC,10.664,63.4262
SN68175,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),1.5,degC,10.4388,63.4078
SN68238,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),4.7,degC,10.3706,63.34835
SN67153,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.6,degC,10.2438,63.3237
SN67175,2025-01-14 00:00:00+00:00,mean(air_temperature P1D),5.4,degC,10.2832,63.2583
SN69150,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.8,degC,10.8796051,63.488132
SN68860,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.5,degC,10.4538,63.4107
SN69100,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.7,degC,10.9305,63.4597
SN71780,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.1,degC,10.2237,63.9678
SN68230,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),5.8,degC,10.4228226,63.3986067
SN68262,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),7.4,degC,10.4657,63.3064
SN69655,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.1,degC,10.6932,63.5652
SN68120,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),5.9,degC,10.3597,63.3628
SN67140,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.3,degC,10.2973,63.3403
SN69010,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),5.0,degC,10.648,63.3188
SN68863,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.3,degC,10.4535,63.4107
SN68110,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),4.1,degC,10.2642,63.4182
SN68050,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.9,degC,10.4428,63.4428
SN68125,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.3,degC,10.3498,63.4223
SN69020,2025-01-14 06:00:00+00:00,mean(air_temperature P1D),6.9,degC,10.515,63.4268
SN67153,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),6.6,degC,10.2438,63.3237
SN68175,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),4.1,degC,10.4388,63.4078
SN69035,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),6.6,degC,10.664,63.4262
SN68053,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),6.6,degC,10.453122,63.4427521
SN68238,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),5.6,degC,10.3706,63.34835
SN71230,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),4.8,degC,10.73033,63.7905
SN71385,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),5.9,degC,10.2425,63.6965
SN67175,2025-01-15 00:00:00+00:00,mean(air_temperature P1D),7.4,degC,10.2832,63.2583
SN67140,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),3.7,degC,10.2973,63.3403
SN68860,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),4.9,degC,10.4538,63.4107
SN69010,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),1.9,degC,10.648,63.3188
SN68863,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),4.6,degC,10.4535,63.4107
SN68120,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),3.5,degC,10.3597,63.3628
SN69655,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),4.7,degC,10.6932,63.5652
SN68230,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),3.5,degC,10.4228226,63.3986067
SN71780,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),5.6,degC,10.2237,63.9678
SN68125,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),3.9,degC,10.3498,63.4223
SN68262,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),4.6,degC,10.4657,63.3064
SN68110,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),2.6,degC,10.2642,63.4182
SN69150,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),3.6,degC,10.8796051,63.488132
SN69100,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),3.6,degC,10.9305,63.4597
SN69020,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),5.5,degC,10.515,63.4268
SN68050,2025-01-15 06:00:00+00:00,mean(air_temperature P1D),5.1,degC,10.4428,63.4428
SN67153,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),7.1,degC,10.2438,63.3237
SN71385,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),7.3,degC,10.2425,63.6965
SN71230,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),6.1,degC,10.73033,63.7905
SN69035,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),7.8,degC,10.664,63.4262
SN68053,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),8.5,degC,10.453122,63.4427521
SN68238,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),7.1,degC,10.3706,63.34835
SN67175,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),6.3,degC,10.2832,63.2583
SN68175,2025-01-16 00:00:00+00:00,mean(air_temperature P1D),6.0,degC,10.4388,63.4078
SN71780,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),8.5,degC,10.2237,63.9678
SN68262,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),8.3,degC,10.4657,63.3064
SN68110,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),5.5,degC,10.2642,63.4182
SN69655,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),6.8,degC,10.6932,63.5652
SN68125,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),7.6,degC,10.3498,63.4223
SN69100,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),5.0,degC,10.9305,63.4597
SN68860,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),7.9,degC,10.4538,63.4107
SN69010,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),4.8,degC,10.648,63.3188
SN68050,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),7.9,degC,10.4428,63.4428
SN69020,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),8.4,degC,10.515,63.4268
SN68863,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),7.6,degC,10.4535,63.4107
SN67140,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),6.2,degC,10.2973,63.3403
SN69150,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),5.9,degC,10.8796051,63.488132
SN68120,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),6.4,degC,10.3597,63.3628
SN68230,2025-01-16 06:00:00+00:00,mean(air_temperature P1D),6.8,degC,10.4228226,63.3986067
SN69035,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),6.7,degC,10.664,63.4262
SN68238,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),5.3,degC,10.3706,63.34835
SN67153,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),4.9,degC,10.2438,63.3237
SN68175,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),3.8,degC,10.4388,63.4078
SN68053,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),5.9,degC,10.453122,63.4427521
SN67175,2025-01-17 00:00:00+00:00,mean(air_temperature P1D),5.9,degC,10.2832,63.2583
SN69020,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),7.3,degC,10.515,63.4268
SN68262,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.7,degC,10.4657,63.3064
SN68860,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),6.9,degC,10.4538,63.4107
SN68125,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.5,degC,10.3498,63.4223
SN68110,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.7,degC,10.2642,63.4182
SN69655,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),7.2,degC,10.6932,63.5652
SN69100,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.2,degC,10.9305,63.4597
SN68230,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.5,degC,10.4228226,63.3986067
SN68863,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),6.6,degC,10.4535,63.4107
SN68050,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),7.2,degC,10.4428,63.4428
SN69010,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),2.6,degC,10.648,63.3188
SN67140,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.9,degC,10.2973,63.3403
SN71780,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),8.2,degC,10.2237,63.9678
SN69150,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.3,degC,10.8796051,63.488132
SN68120,2025-01-17 06:00:00+00:00,mean(air_temperature P1D),5.6,degC,10.3597,63.3628
SN67175,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),2.7,degC,10.2832,63.2583
SN68238,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),2.3,degC,10.3706,63.34835
SN67153,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),3.1,degC,10.2438,63.3237
SN68175,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),2.0,degC,10.4388,63.4078
SN69035,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),3.3,degC,10.664,63.4262
SN71385,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),2.5,degC,10.2425,63.6965
SN68053,2025-01-18 00:00:00+00:00,mean(air_temperature P1D),3.8,degC,10.453122,63.4427521
SN69100,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),4.6,degC,10.9305,63.4597
SN71780,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.7,degC,10.2237,63.9678
SN68050,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.7,degC,10.4428,63.4428
SN68125,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),4.4,degC,10.3498,63.4223
SN68120,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),4.4,degC,10.3597,63.3628
SN68863,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.0,degC,10.4535,63.4107
SN67140,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),4.8,degC,10.2973,63.3403
SN68230,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),4.5,degC,10.4228226,63.3986067
SN69655,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.1,degC,10.6932,63.5652
SN68860,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.3,degC,10.4538,63.4107
SN68110,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),3.6,degC,10.2642,63.4182
SN69020,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.3,degC,10.515,63.4268
SN68262,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),6.3,degC,10.4657,63.3064
SN69150,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),5.0,degC,10.8796051,63.488132
SN69010,2025-01-18 06:00:00+00:00,mean(air_temperature P1D),3.5,degC,10.648,63.3188
SN68238,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),2.7,degC,10.3706,63.34835
SN67153,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),3.2,degC,10.2438,63.3237
SN68175,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),3.0,degC,10.4388,63.4078
SN68053,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),5.4,degC,10.453122,63.4427521
SN67175,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),1.9,degC,10.2832,63.2583
SN71385,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),4.7,degC,10.2425,63.6965
SN69035,2025-01-19 00:00:00+00:00,mean(air_temperature P1D),5.1,degC,10.664,63.4262
SN69020,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),4.4,degC,10.515,63.4268
SN68120,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),1.1,degC,10.3597,63.3628
SN68230,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),1.5,degC,10.4228226,63.3986067
SN67140,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),1.5,degC,10.2973,63.3403
SN69655,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),3.4,degC,10.6932,63.5652
SN68050,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),3.4,degC,10.4428,63.4428
SN71780,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),5.7,degC,10.2237,63.9678
SN68125,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),1.8,degC,10.3498,63.4223
SN68110,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),2.4,degC,10.2642,63.4182
SN68863,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),2.1,degC,10.4535,63.4107
SN69010,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),-0.4,degC,10.648,63.3188
SN68262,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),1.3,degC,10.4657,63.3064
SN68860,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),2.4,degC,10.4538,63.4107
SN69100,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),1.8,degC,10.9305,63.4597
SN69150,2025-01-19 06:00:00+00:00,mean(air_temperature P1D),2.0,degC,10.8796051,63.488132
SN68053,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),2.6,degC,10.453122,63.4427521
SN67175,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),1.2,degC,10.2832,63.2583
SN69035,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),2.3,degC,10.664,63.4262
SN71230,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),-0.9,degC,10.73033,63.7905
SN71385,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),1.1,degC,10.2425,63.6965
SN68238,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),1.0,degC,10.3706,63.34835
SN68175,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),-5.6,degC,10.4388,63.4078
SN67153,2025-01-20 00:00:00+00:00,mean(air_temperature P1D),2.2,degC,10.2438,63.3237
SN68125,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),3.7,degC,10.3498,63.4223
SN69020,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),5.2,degC,10.515,63.4268
SN68050,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),5.2,degC,10.4428,63.4428
SN68860,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),4.3,degC,10.4538,63.4107
SN71780,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),4.2,degC,10.2237,63.9678
SN68863,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),4.1,degC,10.4535,63.4107
SN68120,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),3.1,degC,10.3597,63.3628
SN69100,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),3.8,degC,10.9305,63.4597
SN68230,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),3.9,degC,10.4228226,63.3986067
SN69150,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),4.3,degC,10.8796051,63.488132
SN67140,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),3.2,degC,10.2973,63.3403
SN69010,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),1.6,degC,10.648,63.3188
SN68262,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),4.1,degC,10.4657,63.3064
SN69655,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),4.5,degC,10.6932,63.5652
SN68110,2025-01-20 06:00:00+00:00,mean(air_temperature P1D),2.0,degC,10.2642,63.4182
SN67153,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),0.7,degC,10.2438,63.3237
SN68175,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-2.1,degC,10.4388,63.4078
SN71230,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-2.1,degC,10.73033,63.7905
SN69035,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),0.6,degC,10.664,63.4262
SN68238,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-0.2,degC,10.3706,63.34835
SN67175,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),0.1,degC,10.2832,63.2583
SN71385,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),-0.4,degC,10.2425,63.6965
SN68053,2025-01-21 00:00:00+00:00,mean(air_temperature P1D),0.9,degC,10.453122,63.4427521
SN68120,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-0.4,degC,10.3597,63.3628
SN68050,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),1.1,degC,10.4428,63.4428
SN68262,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-0.7,degC,10.4657,63.3064
SN68860,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),0.5,degC,10.4538,63.4107
SN69655,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),1.8,degC,10.6932,63.5652
SN68125,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),0.3,degC,10.3498,63.4223
SN71780,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),2.6,degC,10.2237,63.9678
SN67140,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),0.6,degC,10.2973,63.3403
SN68110,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-0.6,degC,10.2642,63.4182
SN68863,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),0.2,degC,10.4535,63.4107
SN68230,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-0.5,degC,10.4228226,63.3986067
SN69150,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),0.7,degC,10.8796051,63.488132
SN69020,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),0.9,degC,10.515,63.4268
SN69010,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),-0.7,degC,10.648,63.3188
SN69100,2025-01-21 06:00:00+00:00,mean(air_temperature P1D),0.7,degC,10.9305,63.4597
SN71230,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-5.3,degC,10.73033,63.7905
SN67153,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-0.2,degC,10.2438,63.3237
SN67175,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-0.7,degC,10.2832,63.2583
SN71385,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-3.9,degC,10.2425,63.6965
SN68053,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-0.5,degC,10.453122,63.4427521
SN69035,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-1.8,degC,10.664,63.4262
SN68238,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-1.5,degC,10.3706,63.34835
SN68175,2025-01-22 00:00:00+00:00,mean(air_temperature P1D),-4.4,degC,10.4388,63.4078
SN69020,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),0.5,degC,10.515,63.4268
SN69655,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),0.3,degC,10.6932,63.5652
SN68863,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-0.4,degC,10.4535,63.4107
SN69150,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),0.6,degC,10.8796051,63.488132
SN68050,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),0.7,degC,10.4428,63.4428
SN68860,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-0.2,degC,10.4538,63.4107
SN71780,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),0.3,degC,10.2237,63.9678
SN69100,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),0.9,degC,10.9305,63.4597
SN68262,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-0.5,degC,10.4657,63.3064
SN69010,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-1.0,degC,10.648,63.3188
SN67140,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),0.2,degC,10.2973,63.3403
SN68120,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-0.6,degC,10.3597,63.3628
SN68125,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-0.7,degC,10.3498,63.4223
SN68230,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-0.6,degC,10.4228226,63.3986067
SN68110,2025-01-22 06:00:00+00:00,mean(air_temperature P1D),-2.1,degC,10.2642,63.4182
SN68860,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-2.2,degC,10.4538,63.4107
SN69020,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-1.3,degC,10.515,63.4268
SN69655,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-2.4,degC,10.6932,63.5652
SN68120,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-2.3,degC,10.3597,63.3628
SN68863,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-2.3,degC,10.4535,63.4107
SN69010,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-3.5,degC,10.648,63.3188
SN68110,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-4.4,degC,10.2642,63.4182
SN67140,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-1.4,degC,10.2973,63.3403
SN69100,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-2.1,degC,10.9305,63.4597
SN68050,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-0.9,degC,10.4428,63.4428
SN71780,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-3.5,degC,10.2237,63.9678
SN68262,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-2.3,degC,10.4657,63.3064
SN68125,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-2.3,degC,10.3498,63.4223
SN68230,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-2.1,degC,10.4228226,63.3986067
SN69150,2025-01-23 06:00:00+00:00,mean(air_temperature P1D),-1.9,degC,10.8796051,63.488132
SN68120,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-4.9,degC,10.3597,63.3628
SN68863,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-4.5,degC,10.4535,63.4107
SN67140,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-2.5,degC,10.2973,63.3403
SN69150,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-3.0,degC,10.8796051,63.488132
SN68110,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-6.3,degC,10.2642,63.4182
SN68230,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-6.2,degC,10.4228226,63.3986067
SN71780,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-2.3,degC,10.2237,63.9678
SN68262,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-5.0,degC,10.4657,63.3064
SN69020,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-3.5,degC,10.515,63.4268
SN68860,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-4.3,degC,10.4538,63.4107
SN69010,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-5.5,degC,10.648,63.3188
SN69655,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-3.2,degC,10.6932,63.5652
SN68125,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-5.3,degC,10.3498,63.4223
SN69100,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-3.6,degC,10.9305,63.4597
SN68050,2025-01-24 06:00:00+00:00,mean(air_temperature P1D),-2.0,degC,10.4428,63.4428
SN68262,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),1.2,degC,10.4657,63.3064
SN68120,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),1.0,degC,10.3597,63.3628
SN68050,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),2.6,degC,10.4428,63.4428
SN68230,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),-0.4,degC,10.4228226,63.3986067
SN69010,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),-0.1,degC,10.648,63.3188
SN68860,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),1.4,degC,10.4538,63.4107
SN67140,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),2.1,degC,10.2973,63.3403
SN69150,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),2.7,degC,10.8796051,63.488132
SN69100,2025-01-25 06:00:00+00:00,mean(air_temperature P1D),2.8,degC,10.9305,63.4597
